outer_fold_patient_id,evaluation_mode,normalization,classifier,feature_name,initial_frozen_order,ranking_position,model_input_position,feature_importance,survived_variance_filter,survived_top_k,survived_correlation_pruning,removed_at_stage
96305,native_rows,calibration_median_iqr,random_forest,peak_to_peak,9,19,16.0,0.026039948821534258,True,True,True,retained
96305,native_rows,calibration_median_iqr,random_forest,waveform_length,10,3,3.0,0.048233086722097154,True,True,True,retained
96305,native_rows,calibration_median_iqr,random_forest,zero_crossing_count,11,30,,0.01618157029894627,True,False,False,top_k
96305,native_rows,calibration_median_iqr,random_forest,slope_sign_change_count,12,12,9.0,0.034217164751820704,True,True,True,retained
96305,native_rows,calibration_median_iqr,random_forest,approximate_entropy,13,10,8.0,0.03673638458010909,True,True,True,retained
96305,native_rows,calibration_median_iqr,random_forest,permutation_entropy,14,20,,0.024842649764832185,True,True,False,correlation_pruning
96305,native_rows,calibration_median_iqr,random_forest,fuzzy_entropy,15,9,7.0,0.03681344162593342,True,True,True,retained
96305,native_rows,calibration_median_iqr,random_forest,distribution_entropy,16,22,,0.02405461592553264,True,False,False,top_k
96305,native_rows,calibration_median_iqr,random_forest,svd_entropy,17,6,,0.043285567412067086,True,True,False,correlation_pruning
96305,native_rows,calibration_median_iqr,random_forest,lempel_ziv_complexity,18,15,12.0,0.0318240518923698,True,True,True,retained
96305,native_rows,calibration_median_iqr,random_forest,hjorth_mobility,19,4,4.0,0.04535079892090207,True,True,True,retained
96305,native_rows,calibration_median_iqr,random_forest,hjorth_complexity,20,21,,0.024658737532469437,True,False,False,top_k
96305,native_rows,calibration_median_iqr,random_forest,katz_fractal_dimension,21,33,,0.009094807114945482,True,False,False,top_k
96305,native_rows,calibration_median_iqr,random_forest,higuchi_fractal_dimension,22,18,15.0,0.027922492223971203,True,True,True,retained
96305,native_rows,calibration_median_iqr,random_forest,detrended_fluctuation_analysis,23,16,13.0,0.03142682753705417,True,True,True,retained
96305,native_rows,calibration_median_iqr,random_forest,mean_frequency,24,11,,0.034535180931527625,True,True,False,correlation_pruning
96305,native_rows,calibration_median_iqr,random_forest,median_frequency,25,2,2.0,0.048493307861165555,True,True,True,retained
96305,native_rows,calibration_median_iqr,random_forest,spectral_edge_frequency_95,26,5,,0.04387526309206793,True,True,False,correlation_pruning
96305,native_rows,calibration_median_iqr,random_forest,spectral_entropy,27,14,11.0,0.03255036632475653,True,True,True,retained
96305,native_rows,calibration_median_iqr,random_forest,AvgSampEn,28,27,,0.019895513651274267,True,False,False,top_k
96305,native_rows,calibration_median_iqr,random_forest,MaxSampEn,29,25,,0.020315886058828624,True,False,False,top_k
96305,native_rows,calibration_median_iqr,random_forest,MedianSampEn,30,1,1.0,0.05871621890521736,True,True,True,retained
96305,native_rows,calibration_median_iqr,random_forest,StdSampEn,31,26,,0.020242828262423337,True,False,False,top_k
96305,native_rows,calibration_median_iqr,random_forest,KurtosisSampEn,32,31,,0.015828117909461988,True,False,False,top_k
96305,native_rows,calibration_median_iqr,random_forest,SkewnessSampEn,33,28,,0.019018408746013748,True,False,False,top_k
96305,native_rows,calibration_median_iqr,random_forest,AUC_SampEn,34,7,5.0,0.04177217590601672,True,True,True,retained
96879,common_rows,none,logistic_regression,minimum,1,23,,0.025497820076411604,True,False,False,top_k
96879,common_rows,none,logistic_regression,maximum,2,30,,0.020250386700679805,True,False,False,top_k
96879,common_rows,none,logistic_regression,mean,3,34,,0.006126345375579513,True,False,False,top_k
96879,common_rows,none,logistic_regression,median,4,5,5.0,0.04090918809005334,True,True,True,retained
96879,common_rows,none,logistic_regression,kurtosis,5,10,9.0,0.03232825773160763,True,True,True,retained
96879,common_rows,none,logistic_regression,skewness,6,1,1.0,0.05205010289705276,True,True,True,retained
96879,common_rows,none,logistic_regression,mean_absolute_value,7,2,2.0,0.05169856354016646,True,True,True,retained
96879,common_rows,none,logistic_regression,root_mean_square,8,6,,0.03863618596120246,True,True,False,correlation_pruning
96879,common_rows,none,logistic_regression,peak_to_peak,9,27,,0.021715059115174042,True,False,False,top_k
96879,common_rows,none,logistic_regression,waveform_length,10,12,10.0,0.03189338669490767,True,True,True,retained
96879,common_rows,none,logistic_regression,zero_crossing_count,11,22,,0.026333147866358653,True,False,False,top_k
96879,common_rows,none,logistic_regression,slope_sign_change_count,12,15,,0.030264039596743456,True,True,False,correlation_pruning
96879,common_rows,none,logistic_regression,approximate_entropy,13,17,14.0,0.028550927488115378,True,True,True,retained
96879,common_rows,none,logistic_regression,permutation_entropy,14,13,11.0,0.03188216394274254,True,True,True,retained
96879,common_rows,none,logistic_regression,fuzzy_entropy,15,3,3.0,0.04977037407929222,True,True,True,retained
96879,common_rows,none,logistic_regression,distribution_entropy,16,31,,0.01986964078761899,True,False,False,top_k
96879,common_rows,none,logistic_regression,svd_entropy,17,21,,0.027126211198778574,True,False,False,top_k
96879,common_rows,none,logistic_regression,lempel_ziv_complexity,18,25,,0.02363878149935629,True,False,False,top_k
96879,common_rows,none,logistic_regression,hjorth_mobility,19,20,,0.027242692707726498,True,True,False,correlation_pruning
96879,common_rows,none,logistic_regression,hjorth_complexity,20,11,,0.03207312204403056,True,True,False,correlation_pruning
96879,common_rows,none,logistic_regression,katz_fractal_dimension,21,33,,0.012156936678014024,True,False,False,top_k
96879,common_rows,none,logistic_regression,higuchi_fractal_dimension,22,18,15.0,0.028516585775633783,True,True,True,retained
96879,common_rows,none,logistic_regression,detrended_fluctuation_analysis,23,19,16.0,0.028130940687735143,True,True,True,retained
96879,common_rows,none,logistic_regression,mean_frequency,24,26,,0.02195871552432815,True,False,False,top_k
96879,common_rows,none,logistic_regression,median_frequency,25,9,8.0,0.03278938422108147,True,True,True,retained
96879,common_rows,none,logistic_regression,spectral_edge_frequency_95,26,8,7.0,0.03519185076782682,True,True,True,retained
96879,common_rows,none,logistic_regression,spectral_entropy,27,7,6.0,0.03722846013654417,True,True,True,retained
96879,common_rows,none,logistic_regression,AvgSampEn,28,32,,0.01628420674027031,True,False,False,top_k
96879,common_rows,none,logistic_regression,MaxSampEn,29,29,,0.020381546413165086,True,False,False,top_k
96879,common_rows,none,logistic_regression,MedianSampEn,30,16,13.0,0.029001649063396102,True,True,True,retained
96879,common_rows,none,logistic_regression,StdSampEn,31,14,12.0,0.030889072719127636,True,True,True,retained
96879,common_rows,none,logistic_regression,KurtosisSampEn,32,24,,0.023808175836950374,True,False,False,top_k
96879,common_rows,none,logistic_regression,SkewnessSampEn,33,28,,0.021133208431131298,True,False,False,top_k
96879,common_rows,none,logistic_regression,AUC_SampEn,34,4,4.0,0.0446728696111972,True,True,True,retained
96879,common_rows,none,extra_trees,minimum,1,23,,0.025497820076411604,True,False,False,top_k
96879,common_rows,none,extra_trees,maximum,2,30,,0.020250386700679805,True,False,False,top_k
96879,common_rows,none,extra_trees,mean,3,34,,0.006126345375579513,True,False,False,top_k
96879,common_rows,none,extra_trees,median,4,5,5.0,0.04090918809005334,True,True,True,retained
96879,common_rows,none,extra_trees,kurtosis,5,10,9.0,0.03232825773160763,True,True,True,retained
96879,common_rows,none,extra_trees,skewness,6,1,1.0,0.05205010289705276,True,True,True,retained
96879,common_rows,none,extra_trees,mean_absolute_value,7,2,2.0,0.05169856354016646,True,True,True,retained
96879,common_rows,none,extra_trees,root_mean_square,8,6,,0.03863618596120246,True,True,False,correlation_pruning
96879,common_rows,none,extra_trees,peak_to_peak,9,27,,0.021715059115174042,True,False,False,top_k
96879,common_rows,none,extra_trees,waveform_length,10,12,10.0,0.03189338669490767,True,True,True,retained
96879,common_rows,none,extra_trees,zero_crossing_count,11,22,,0.026333147866358653,True,False,False,top_k
96879,common_rows,none,extra_trees,slope_sign_change_count,12,15,,0.030264039596743456,True,True,False,correlation_pruning
96879,common_rows,none,extra_trees,approximate_entropy,13,17,14.0,0.028550927488115378,True,True,True,retained
96879,common_rows,none,extra_trees,permutation_entropy,14,13,11.0,0.03188216394274254,True,True,True,retained
96879,common_rows,none,extra_trees,fuzzy_entropy,15,3,3.0,0.04977037407929222,True,True,True,retained
96879,common_rows,none,extra_trees,distribution_entropy,16,31,,0.01986964078761899,True,False,False,top_k
96879,common_rows,none,extra_trees,svd_entropy,17,21,,0.027126211198778574,True,False,False,top_k
96879,common_rows,none,extra_trees,lempel_ziv_complexity,18,25,,0.02363878149935629,True,False,False,top_k
96879,common_rows,none,extra_trees,hjorth_mobility,19,20,,0.027242692707726498,True,True,False,correlation_pruning
96879,common_rows,none,extra_trees,hjorth_complexity,20,11,,0.03207312204403056,True,True,False,correlation_pruning
96879,common_rows,none,extra_trees,katz_fractal_dimension,21,33,,0.012156936678014024,True,False,False,top_k
96879,common_rows,none,extra_trees,higuchi_fractal_dimension,22,18,15.0,0.028516585775633783,True,True,True,retained
96879,common_rows,none,extra_trees,detrended_fluctuation_analysis,23,19,16.0,0.028130940687735143,True,True,True,retained
96879,common_rows,none,extra_trees,mean_frequency,24,26,,0.02195871552432815,True,False,False,top_k
96879,common_rows,none,extra_trees,median_frequency,25,9,8.0,0.03278938422108147,True,True,True,retained
96879,common_rows,none,extra_trees,spectral_edge_frequency_95,26,8,7.0,0.03519185076782682,True,True,True,retained
96879,common_rows,none,extra_trees,spectral_entropy,27,7,6.0,0.03722846013654417,True,True,True,retained
96879,common_rows,none,extra_trees,AvgSampEn,28,32,,0.01628420674027031,True,False,False,top_k
96879,common_rows,none,extra_trees,MaxSampEn,29,29,,0.020381546413165086,True,False,False,top_k
96879,common_rows,none,extra_trees,MedianSampEn,30,16,13.0,0.029001649063396102,True,True,True,retained
96879,common_rows,none,extra_trees,StdSampEn,31,14,12.0,0.030889072719127636,True,True,True,retained
96879,common_rows,none,extra_trees,KurtosisSampEn,32,24,,0.023808175836950374,True,False,False,top_k
96879,common_rows,none,extra_trees,SkewnessSampEn,33,28,,0.021133208431131298,True,False,False,top_k
96879,common_rows,none,extra_trees,AUC_SampEn,34,4,4.0,0.0446728696111972,True,True,True,retained
96879,common_rows,none,random_forest,minimum,1,23,,0.025497820076411604,True,False,False,top_k
96879,common_rows,none,random_forest,maximum,2,30,,0.020250386700679805,True,False,False,top_k
96879,common_rows,none,random_forest,mean,3,34,,0.006126345375579513,True,False,False,top_k
96879,common_rows,none,random_forest,median,4,5,5.0,0.04090918809005334,True,True,True,retained
96879,common_rows,none,random_forest,kurtosis,5,10,9.0,0.03232825773160763,True,True,True,retained
96879,common_rows,none,random_forest,skewness,6,1,1.0,0.05205010289705276,True,True,True,retained
96879,common_rows,none,random_forest,mean_absolute_value,7,2,2.0,0.05169856354016646,True,True,True,retained
96879,common_rows,none,random_forest,root_mean_square,8,6,,0.03863618596120246,True,True,False,correlation_pruning
96879,common_rows,none,random_forest,peak_to_peak,9,27,,0.021715059115174042,True,False,False,top_k
96879,common_rows,none,random_forest,waveform_length,10,12,10.0,0.03189338669490767,True,True,True,retained
96879,common_rows,none,random_forest,zero_crossing_count,11,22,,0.026333147866358653,True,False,False,top_k
96879,common_rows,none,random_forest,slope_sign_change_count,12,15,,0.030264039596743456,True,True,False,correlation_pruning
96879,common_rows,none,random_forest,approximate_entropy,13,17,14.0,0.028550927488115378,True,True,True,retained
96879,common_rows,none,random_forest,permutation_entropy,14,13,11.0,0.03188216394274254,True,True,True,retained
96879,common_rows,none,random_forest,fuzzy_entropy,15,3,3.0,0.04977037407929222,True,True,True,retained
96879,common_rows,none,random_forest,distribution_entropy,16,31,,0.01986964078761899,True,False,False,top_k
96879,common_rows,none,random_forest,svd_entropy,17,21,,0.027126211198778574,True,False,False,top_k
96879,common_rows,none,random_forest,lempel_ziv_complexity,18,25,,0.02363878149935629,True,False,False,top_k
96879,common_rows,none,random_forest,hjorth_mobility,19,20,,0.027242692707726498,True,True,False,correlation_pruning
96879,common_rows,none,random_forest,hjorth_complexity,20,11,,0.03207312204403056,True,True,False,correlation_pruning
96879,common_rows,none,random_forest,katz_fractal_dimension,21,33,,0.012156936678014024,True,False,False,top_k
96879,common_rows,none,random_forest,higuchi_fractal_dimension,22,18,15.0,0.028516585775633783,True,True,True,retained
96879,common_rows,none,random_forest,detrended_fluctuation_analysis,23,19,16.0,0.028130940687735143,True,True,True,retained
96879,common_rows,none,random_forest,mean_frequency,24,26,,0.02195871552432815,True,False,False,top_k
96879,common_rows,none,random_forest,median_frequency,25,9,8.0,0.03278938422108147,True,True,True,retained
96879,common_rows,none,random_forest,spectral_edge_frequency_95,26,8,7.0,0.03519185076782682,True,True,True,retained
96879,common_rows,none,random_forest,spectral_entropy,27,7,6.0,0.03722846013654417,True,True,True,retained
96879,common_rows,none,random_forest,AvgSampEn,28,32,,0.01628420674027031,True,False,False,top_k
96879,common_rows,none,random_forest,MaxSampEn,29,29,,0.020381546413165086,True,False,False,top_k
96879,common_rows,none,random_forest,MedianSampEn,30,16,13.0,0.029001649063396102,True,True,True,retained
96879,common_rows,none,random_forest,StdSampEn,31,14,12.0,0.030889072719127636,True,True,True,retained
96879,common_rows,none,random_forest,KurtosisSampEn,32,24,,0.023808175836950374,True,False,False,top_k
96879,common_rows,none,random_forest,SkewnessSampEn,33,28,,0.021133208431131298,True,False,False,top_k
96879,common_rows,none,random_forest,AUC_SampEn,34,4,4.0,0.0446728696111972,True,True,True,retained
